"prm.global.resource.country.seychelles.name","Seychelles","en",1
"prm.global.resource.country.sierraleone.name","Sierra Leone","en",1
"prm.global.resource.country.singapore.name","Singapore","en",1
"prm.global.resource.country.slovakia.name","Slovakia","en",1
"prm.global.resource.country.slovenia.name","Slovenia","en",1
"prm.global.resource.country.solomonislands.name","Solomon Islands","en",1
"prm.global.resource.country.somalia.name","Somalia","en",1
"prm.global.resource.country.southafrica.name","South Africa","en",1
"prm.global.resource.country.southgeorgiasouthsandwichislands.name","South Georgia and the South Sandwich Islands","en",1
"prm.global.resource.country.spain.name","Spain","en",1
"prm.global.resource.country.srilanka.name","Sri Lanka","en",1
"prm.global.resource.country.sudan.name","Sudan","en",1
"prm.global.resource.country.suriname.name","Suriname","en",1
"prm.global.resource.country.svalbardandjanmayen.name","Svalbard and Jan Mayen","en",1
"prm.global.resource.country.swaziland.name","Swaziland","en",1
"prm.global.resource.country.sweden.name","Sweden","en",1
"prm.global.resource.country.switerland.name","Switerland","en",1
"prm.global.resource.country.syria.name","Syrian Arab Republic","en",1
"prm.global.resource.country.taiwan.name","Taiwan, Province of China","en",1
"prm.global.resource.country.tajikistan.name","Tajikistan","en",1
"prm.global.resource.country.tanzania.name","United Republic of Tanzania","en",1
"prm.global.resource.country.thailand.name","Thailand","en",1
"prm.global.resource.country.togo.name","Togo","en",1
"prm.global.resource.country.tokelau.name","Tokelau","en",1
"prm.global.resource.country.tongo.name","Tongo","en",1
"prm.global.resource.country.trinidadtobago.name","Trinidad and Tobago","en",1
"prm.global.resource.country.tunisia.name","Tunisia","en",1
"prm.global.resource.country.turkey.name","Turkey","en",1
"prm.global.resource.country.turkmenistan.name","Turkmenistan","en",1
"prm.global.resource.country.turkscaicos.name","Turks and Caicos Islands","en",1
"prm.global.resource.country.tuvalu.name","Tuvalu","en",1
"prm.global.resource.country.uganda.name","Uganda","en",1
"prm.global.resource.country.ukraine.name","Ukraine","en",1
"prm.global.resource.country.unitedarabemirates.name","United Arab Emirates","en",1
"prm.global.resource.country.unitedkingdom.name","United Kingdom","en",1
"prm.global.resource.country.unitedstates.name","United States","en",1
"prm.global.resource.country.uruguay.name","Uruguay","en",1
"prm.global.resource.country.usminor.name","United States Minor Outlying Islands","en",1
"prm.global.resource.country.usvirginislands.name","US Virgin Islands","en",1
"prm.global.resource.country.uzbekistan.name","Uzbekistan","en",1
"prm.global.resource.country.vanuatu.name","Vanuatu","en",1
"prm.global.resource.country.vatican.name","Holy See (Vatican City State)","en",1
"prm.global.resource.country.venezuela.name","Venezuela","en",1
"prm.global.resource.country.vietnam.name","Vietnam","en",1
"prm.global.resource.country.wallisfutuna.name","Wallis and Futuna","en",1
"prm.global.resource.country.westernsahara.name","Western Sahara","en",1
"prm.global.resource.country.westernsamoa","Western Samoa","en",1
"prm.global.resource.country.westernsamoa.name","Western Samoa","en",1
"prm.global.resource.country.yemen.name","Yemen","en",1
"prm.global.resource.country.yugoslavia.name","Yugoslavia","en",1
"prm.global.resource.country.zambia.name","Zambia","en",1
"prm.global.resource.country.zimbabwe.name","Zimbabwe","en",1
"prm.global.resource.metric.activeusermetric","Active Users","en",1
"prm.global.resource.metric.averagedailyuserloginsmetric","Average Daily User Logins (distinct)","en",1
"prm.global.resource.metric.averageuserloginperdaymetric","Ave. Login (per day)","en",1
"prm.global.resource.metric.averageuserspermonthmetric","Ave. New Users Per Month (3 mo.)","en",1
"prm.global.resource.metric.collection.name","Resource Metrics","en",1
"prm.global.resource.metric.newuserscurrentmonthmetric","New Registered Users This Month","en",1
"prm.global.resource.metric.newusersthreemonthmetric","New Users Last Three Months","en",1
"prm.global.resource.metric.newusertrendmetric","Rate of Change (ave. users/month)","en",1
"prm.global.resource.metric.totalloginstodaymetric","Total Logins Today","en",1
"prm.global.resource.metric.totalusermetric","Total Users","en",1
"prm.global.resource.metric.unregisteredusermetric","Unregistered Users","en",1
"prm.global.resource.metric.userloginlastthirtydaysmetric","Users Logged In Over Last 30 Days","en",1
"prm.global.resource.metric.userlogintodaymetric","Distinct User Logins Today","en",1
"prm.global.saving.message","Saving...","en",1
"prm.global.search.advanced.daterange.invalid.message","After date can not be greater than before date","en",1
"prm.global.search.blog.advanced.message.label","Message:","en",1
"prm.global.search.blog.advanced.subject.label","Subject:","en",1
"prm.global.search.blog.advanced.title"," Advanced Blog Search:","en",1
"prm.global.search.blog.results.channel.title","Blog","en",1
"prm.global.search.blog.results.message.column","Message","en",1
"prm.global.search.blog.results.nosubject.message","...No Subject...","en",1
"prm.global.search.blog.results.subject.column","Subject","en",1
"prm.global.search.blog.simple.namedescription.label","Subject or Message","en",1
"prm.global.search.blog.simple.title","Simple Blog Search:","en",1
"prm.global.search.calendar.advanced.afterdate.invalid.message","After Date is invalid.","en",1
"prm.global.search.calendar.advanced.afterdate.label","After Date ({0}):","en",1
"prm.global.search.calendar.advanced.beforedate.invalid.message","Before Date is invalid.","en",1
"prm.global.search.calendar.advanced.beforedate.label","Before Date ({0}):","en",1
"prm.global.search.calendar.advanced.event.title","Advanced Calendar Event Search:","en",1
"prm.global.search.calendar.advanced.eventdescription.label","Event Description:","en",1
"prm.global.search.calendar.advanced.eventname.label","Event Name:","en",1
"prm.global.search.calendar.advanced.eventtype.label","Event Type:","en",1
"prm.global.search.calendar.advanced.facilitytype.label","Facility Type:","en",1
"prm.global.search.calendar.advanced.option.all.name","All","en",1
"prm.global.search.calendar.advanced.option.event.name","Event","en",1
"prm.global.search.calendar.advanced.option.meeting.name","Meeting","en",1
"prm.global.search.calendar.facilitytype.option.all.name","All","en",1
"prm.global.search.calendar.results.channel.title","Calendar","en",1
"prm.global.search.calendar.results.eventname.column","Event Name","en",1
"prm.global.search.calendar.results.meetingeventname.column","Meeting/Event Name","en",1
"prm.global.search.calendar.results.startdate.column","Start Date","en",1
"prm.global.search.calendar.simple.event.title","Simple Calendar Event Search:","en",1
"prm.global.search.calendar.simple.eventname.label","Event Name:","en",1
"prm.global.search.calendar.simple.eventtype.label","Event Type:","en",1
"prm.global.search.calendar.simple.facilitytype.label","Facility Type:","en",1
"prm.global.search.calendar.simple.option.all.name","All","en",1
"prm.global.search.calendar.simple.option.event.name","Event","en",1
"prm.global.search.calendar.simple.option.meeting.name","Meeting","en",1
"prm.global.search.deliverable.advanced.comments.label","Comments:","en",1
"prm.global.search.deliverable.advanced.description.label","Description:","en",1
"prm.global.search.deliverable.advanced.isoptional.label","Is Optional:","en",1
"prm.global.search.deliverable.advanced.name.label","Name:","en",1
"prm.global.search.deliverable.advanced.option.any.name","Any","en",1
"prm.global.search.deliverable.advanced.option.either.name","Either","en",1
"prm.global.search.deliverable.advanced.option.no.name","No","en",1
"prm.global.search.deliverable.advanced.option.yes.name","Yes","en",1
"prm.global.search.deliverable.advanced.status.label","Status:","en",1
"prm.global.search.deliverable.advanced.title","Advanced Deliverable Search:","en",1
"prm.global.search.deliverable.results.channel.title","Deliverable","en",1
"prm.global.search.deliverable.results.desc.column","Deliverable Desc","en",1
"prm.global.search.deliverable.results.name.column","Deliverable Name","en",1
"prm.global.search.deliverable.simple.namedescription.label","Name or Description:","en",1
"prm.global.search.deliverable.simple.title","Simple Deliverable Search:","en",1
"prm.global.search.discussion.advanced.afterdate.label","After Date ({0}):","en",1
"prm.global.search.discussion.advanced.authorcontains.label","Author Contains:","en",1
"prm.global.search.discussion.advanced.beforedate.label","Before Date ({0}):","en",1
"prm.global.search.discussion.advanced.option.authorslastname.name","Author's Last Name","en",1
"prm.global.search.discussion.advanced.option.date.name","Date","en",1
"prm.global.search.discussion.advanced.option.subject.name","Subject","en",1
"prm.global.search.discussion.advanced.sortresultsonfirst.label","Sort Results On First:","en",1
"prm.global.search.discussion.advanced.sortresultsonsecond.label","Sort Results On Second:","en",1
"prm.global.search.discussion.advanced.subjectcontains.label","Subject Contains:","en",1
"prm.global.search.discussion.advanced.title","Advanced Post Search:","en",1
"prm.global.search.discussion.results.channel.title","Discussion","en",1
"prm.global.search.discussion.results.date.column","Date","en",1
"prm.global.search.discussion.results.from.column","From","en",1
"prm.global.search.discussion.results.subject.column","Subject","en",1
"prm.global.search.discussion.simple.authorcontains.label","Author Contains:","en",1
"prm.global.search.discussion.simple.subjectcontains.label","Subject Contains:","en",1
"prm.global.search.discussion.simple.title","Simple Post Search:","en",1
"prm.global.search.document.advanced.description.label","Description:","en",1
"prm.global.search.document.advanced.name.label","Name:","en",1
"prm.global.search.document.advanced.title","Advanced Document Search:","en",1
"prm.global.search.document.results.channel.title","Document","en",1
"prm.global.search.document.results.description.column","Document Description","en",1
"prm.global.search.document.results.name.column","Document Name","en",1
"prm.global.search.document.simple.namedescription.label","Name or Description:","en",1
"prm.global.search.document.simple.title","Simple Document Search:","en",1
"prm.global.search.formdata.advanced.title","Advanced Form Data Search","en",1
"prm.global.search.formdata.advanced.tobecompleted.text","To be completed","en",1
"prm.global.search.formdata.option.errorloading.name","Error loading forms","en",1
"prm.global.search.formdata.option.nonedefined.name","No forms defined","en",1
"prm.global.search.formdata.results.channel.title","Form","en",1
"prm.global.search.formdata.results.channel.withabbreviation.title","Form:  {0} ({1})","en",1
"prm.global.search.formdata.results.instances.column","Form Instances","en",1
"prm.global.search.formdata.simple.name.label","Form:","en",1
"prm.global.search.formdata.simple.texttosearchfor.label","Text to search for:","en",1
"prm.global.search.formdata.simple.title","Simple Form Data Search","en",1
"prm.global.search.formlist.results.channel.title","Form List","en",1
"prm.global.search.manager.channel.quicksearch.title","Quick Search","en",1
"prm.global.search.manager.keyword.label","Keyword:","en",1
"prm.global.search.manager.option.all.name","All","en",1
"prm.global.search.module.history","Search","en",1
"prm.global.search.results.error.nothingfound.message","Nothing Found Matching Your Criteria","en",1
"prm.global.search.results.extended.channel.found.title","<B>{0}</B> Items Found","en",1
"prm.global.search.results.extended.found.message","{0} Items Found ","en",1
"prm.global.search.results.extended.next.link","Next >>","en",1
"prm.global.search.results.extended.nonefound.message","Nothing Found Matching Your Criteria","en",1
"prm.global.search.results.extended.previous.link","<< Previous","en",1
"prm.global.search.results.extended.showing.message","Showing <B>{0}</B> through <B>{1}</B>","en",1
"prm.global.search.results.module.history","Search Results","en",1
"prm.global.search.results.newsearch.button.label","New Advanced Search","en",1
"prm.global.search.resultspage.title","Search Results","en",1
"prm.global.search.search.button.label","Search","en",1
"prm.global.search.searchingin.label","Searching in:","en",1
"prm.global.search.searchtype.label","Search Type:","en",1
"prm.global.search.task.advanced.afterdate.invalid.message","After date ({0}) is not a valid date.","en",1
"prm.global.search.task.advanced.afterdate.label","After Date ({0}):","en",1
"prm.global.search.task.advanced.beforedate.invalid.message","Before date ({0}) is not a valid date.","en",1
"prm.global.search.task.advanced.beforedate.label","Before Date ({0}):","en",1
"prm.global.search.task.advanced.namecontains.label","Name Contains:","en",1
"prm.global.search.task.advanced.option.milestone.name","Milestone","en",1
"prm.global.search.task.advanced.option.task.name","Task","en",1
"prm.global.search.task.advanced.tasktype.label","Task Type:","en",1
"prm.global.search.task.advanced.title","Advanced Schedule Search:","en",1
"prm.global.search.task.results.channel.title","Task","en",1
"prm.global.search.task.results.description.column","Description","en",1
"prm.global.search.task.results.event.column","Event","en",1
"prm.global.search.task.results.name.column","Name","en",1
"prm.global.search.task.simple.namecontains.label","Name Contains:","en",1
"prm.global.search.task.simple.option.milestone.name","Milestone","en",1
"prm.global.search.task.simple.option.task.name","Task","en",1
"prm.global.search.task.simple.tasktype.label","Task Type:","en",1
"prm.global.search.task.simple.title","Simple Schedule Search:","en",1
"prm.global.search.wiki.advanced.contents.label","Contents:","en",1
"prm.global.search.wiki.advanced.pagename.label","Page Name:","en",1
"prm.global.search.wiki.advanced.title"," Advanced Wiki Search:","en",1
"prm.global.search.wiki.results.channel.title","Wiki","en",1
"prm.global.search.wiki.results.pagename.column","Page Name","en",1
"prm.global.search.wiki.simple.namedescription.label","Page Name or Contents","en",1
"prm.global.search.wiki.simple.title","Simple Wiki Search:","en",1
"prm.global.searchletter.all.link","All","en",1
"prm.global.searchletter.alphabet.value","abcdefghijklmnopqrstuvwxyz","en",1
"prm.global.sessiontimeout.afterexpiredpopup.expiredat.showtime.message","Your {0} session expired at","en",1
"prm.global.sessiontimeout.afterexpiredpopup.login.message","Log in to start a new {0} session","en",1
"prm.global.sessiontimeout.areyoustillthere.confirm.message","Are you still there?","en",1
"prm.global.sessiontimeout.currentsession.continue.option.message","Continue with my current {0} session","en",1
"prm.global.sessiontimeout.currentsession.logout.option.message","Log out now and end my {0} session","en",1
"prm.global.sessiontimeout.currentsessionexpire.confirm.message","Your current {0} session will expire in ","en",1
"prm.global.sessiontimeout.currentsessionexpire.minute.confirm.message","Minutes ","en",1
"prm.global.sessiontimeout.sessionexpired.alert.message","Your current {0} session is about to expire. For your security {0} session automatically ends after {1} of inactivity. This greatly reduces the chances that someone else will access your information if you forgot to logout.","en",1
"prm.global.sessiontimeout.sessionexpired.timedout.message","Your current {0} session has expired and you have been logged out. For your security, {0} session automatically ends after {1} of inactivity.This greatly reduces the chances that someone else will access your information if you forgot to logout.","en",1
"prm.global.sessiontimeout.sessionexpired.title.message","Your session has expired","en",1
"prm.global.sessiontimeout.stayonthispage.confirm.message","Close this dialog to remain on this page","en",1
"prm.global.template.actions.channel.select.title","Select an Action","en",1
"prm.global.template.actions.createfromspace.1.text",,"en",1
"prm.global.template.actions.createfromspace.2.link","Create a template from this workspace","en",1
"prm.global.template.actions.createfromspace.3.text",,"en",1
"prm.global.template.actions.createnew.1.text",,"en",1
"prm.global.template.actions.createnew.2.link","Create a new template","en",1
"prm.global.template.actions.createnew.3.link",,"en",1
"prm.global.template.actions.module.history","Template Actions","en",1
"prm.global.template.actionspage.title","Template Actions","en",1
"prm.global.textformatter.truncatedstringformat","{0}...","en",1
"prm.global.timequantity.day.name","day","en",1
"prm.global.timequantity.day.name.abbreviation","day","en",1
"prm.global.timequantity.day.name.abbreviation.plural","days","en",1
"prm.global.timequantity.day.name.plural","days","en",1
"prm.global.timequantity.hour.name","hour","en",1
"prm.global.timequantity.hour.name.abbreviation","hr","en",1
"prm.global.timequantity.hour.name.abbreviation.plural","hrs","en",1
"prm.global.timequantity.hour.name.plural","hours","en",1
"prm.global.timequantity.minute.name","minute","en",1
"prm.global.timequantity.minute.name.abbreviation","min","en",1
"prm.global.timequantity.minute.name.abbreviation.plural","mins","en",1
"prm.global.timequantity.minute.name.plural","minutes","en",1
"prm.global.timequantity.month.name","month","en",1
"prm.global.timequantity.month.name.abbreviation","mon","en",1
"prm.global.timequantity.month.name.abbreviation.plural","mons","en",1
"prm.global.timequantity.month.name.plural","months","en",1
"prm.global.timequantity.second.name","second","en",1
"prm.global.timequantity.second.name.abbreviation","sec","en",1
"prm.global.timequantity.second.name.abbreviation.plural","secs","en",1
"prm.global.timequantity.second.name.plural","seconds","en",1
"prm.global.timequantity.week.name","week","en",1
"prm.global.timequantity.week.name.abbreviation","wk","en",1
"prm.global.timequantity.week.name.abbreviation.plural","wks","en",1
"prm.global.timequantity.week.name.plural","weeks","en",1
"prm.global.timequantity.workday.name","{@prm.global.timequantity.day.name}","en",1
"prm.global.timequantity.workday.name.abbreviation","{@prm.global.timequantity.day.abbreviation}","en",1
"prm.global.timequantity.workday.name.abbreviation.plural","{@prm.global.timequantity.day.abbreviation.plural}","en",1
"prm.global.timequantity.workday.name.plural","{@prm.global.timequantity.day.name.plural}","en",1
"prm.global.timequantity.workweek.name","{@prm.global.timequantity.week.name}","en",1
"prm.global.timequantity.workweek.name.abbreviation","{@prm.global.timequantity.week.name.abbreviation}","en",1
"prm.global.timequantity.workweek.name.abbreviation.plural","{@prm.global.timequantity.week.name.abbreviation.plural}","en",1
"prm.global.timequantity.workweek.name.plural","{@prm.global.timequantity.week.name.plural}","en",1
"prm.global.timezonelist.defaultoption.message","Please select a time zone","en",1
"prm.global.tokens.title","Tokens","en",1
"prm.global.tool.dashboard.name","Dashboard","en",1
"prm.global.tool.directory.name","Directory","en",1
"prm.global.tool.discussion.name","Discussions","en",1
"prm.global.tool.document.name","Documents","en",1
"prm.global.tool.form.name","Forms","en",1
"prm.global.tool.process.name","Process","en",1
"prm.global.tool.schedule.name","Schedule","en",1
"prm.global.tool.security.name","Security","en",1
"prm.global.tool.template.name","Template","en",1
"prm.global.tool.wiki.name","Wiki","en",1
"prm.global.tool.workflow.name","Workflow","en",1
"prm.global.toolbox.heading","Toolbox","en",0
"prm.global.view.channel.views.title","Portfolio Views","en",1
"prm.global.view.edit.budgetcostinvalid.message","Budgeted Total Cost Value must be numeric.","en",1
"prm.global.view.edit.channel.filters.title","Filtering","en",1
"prm.global.view.edit.channel.sorters.title","Sorting","en",1
"prm.global.view.edit.descriptioninvalid.message","Description must be less than 250 characters.","en",1
"prm.global.view.edit.duplicatecolumnorder.message","The duplicate column order number is not allowed","en",1
"prm.global.view.edit.enddateinvalid.message","End date invalid","en",1
"prm.global.view.edit.label.description","Description:","en",1
"prm.global.view.edit.label.name","Name:","en",1
"prm.global.view.edit.minusnotallowed.message","Column order can not be negetive.","en",1
"prm.global.view.edit.namerequired.message","Name is required","en",1
"prm.global.view.edit.overallcompletioninvalid.message","Invalid percentage in the Overall Completion field","en",1
"prm.global.view.edit.startdateinvalid.message","Start date invalid","en",1
"prm.global.view.edit.title","Edit View","en",1
"prm.global.view.manage.title","Manage Views","en",1
"prm.global.view.manage.viewlist.column.description.label","Description","en",1
"prm.global.view.manage.viewlist.column.name.label","Name","en",1
"prm.global.view.manage.viewlist.noviews","No views have been created.","en",1
"prm.global.wiki.title","Wiki","en",1
"prm.groupheading.workcalendar.label","Work Calendar","en",1
"prm.icalendar.invalid.key.message","Invalid iCalendar Public Secure Key","en",1
"prm.interfacesettings.startingpage.business.option","Business","en",1
"prm.interfacesettings.startingpage.personalassignments.option","Personal Assignments","en",1
"prm.interfacesettings.startingpage.personalworkspace.option","Personal Workspace","en",1
"prm.interfacesettings.startingpage.project.option","Project","en",1
"prm.license.context.validate.error.alreadyhadtrial.message","You have already had a trial license
/ another one is not permitted.","en",1
"prm.license.context.validate.error.checkingproblem.message","There was a problem checking the license.","en",1
"prm.license.context.validate.error.defaultcodeavailable.message","No default charge code is available.  Please contact the Application Administrator.","en",1
"prm.license.context.validate.error.defaultlicensekeyavailable.message","No default license key is available.  Please contact the Application Administrator.","en",1
"prm.license.context.validate.error.enterkey.message","Please enter a license key.","en",1
"prm.license.context.validate.error.keydoesnotexist.message","The license key does not exist.","en",1
"prm.license.context.validate.error.keyexpired.message","The license key has expired or its limits have been reached.","en",1
"prm.license.context.validate.error.keyinvalid.message","The license key is not valid.","en",1
"prm.license.context.validate.error.keymodified.message","The license for this key has been modified
/ key does not match certificate.","en",1
"prm.license.context.validate.error.keynotfound.message","No license could be found with the specified license key.  Please enter another license key.","en",1
"prm.license.context.validate.error.problemcheckingtrial.message","There was a problem checking trial licenses
/ a trial license is not available.","en",1
"prm.license.context.validate.error.resultunknown.message","The result of checking the license is unknown.","en",1
"prm.license.context.validate.error.selectoption.message","Please select an option.","en",1
"prm.license.detailview.channel.currentusers.title","Current Users","en",1
"prm.license.detailview.channel.licenseinfo.title","License Information","en",1
"prm.license.detailview.details.basecost.currency.text","USD","en",1
"prm.license.detailview.details.basecost.label","Base License Cost:","en",1
"prm.license.detailview.details.chargecode.label","Charge Code:","en",1
"prm.license.detailview.details.createmodifydate.label","Create/Modify Date:","en",1
"prm.license.detailview.details.creditcardnumber.label","Credit Card Number:","en",1
"prm.license.detailview.details.currentusers.label","Current Users:","en",1
"prm.license.detailview.details.daysremaining.label","Days Remaining:","en",1
"prm.license.detailview.details.enddate.label","End Date:","en",1
"prm.license.detailview.details.expires.label","Expires:","en",1
"prm.license.detailview.details.internalid.label","Internal ID:","en",1
"prm.license.detailview.details.licensecancelled.message","This license has been cancelled by the administrator.","en",1
"prm.license.detailview.details.licensedisabled.message","This license has been disabled by the administrator.","en",1
"prm.license.detailview.details.licensekey.label","License Key:","en",1
"prm.license.detailview.details.maintenancepercentage.label","Maintenance License Percentage:","en",1
"prm.license.detailview.details.maxusers.label","Maximum Users:","en",1
"prm.license.detailview.details.nodeid.label","Node ID:","en",1
"prm.license.detailview.details.originaltimelimit.label","Original Time Limit(Days):","en",1
"prm.license.detailview.details.remainingusers.label","Remaining Users:","en",1
"prm.license.detailview.details.responsibleuser.label","Responsible User:","en",1
"prm.license.detailview.details.responsibleuser.status.none.name","None","en",1
"prm.license.detailview.details.transactionid.label","Transaction ID:","en",1
"prm.license.detailview.details.trial.label","Trial","en",1
"prm.license.detailview.details.triallicense.label","Trial License:","en",1
"prm.license.detailview.details.triallicense.status.no.name","No","en",1
"prm.license.detailview.details.triallicense.status.yes.name","Yes","en",1
"prm.license.detailview.dissociate.message","User will need a new license to log in if you dissociate them.  Continue?","en",1
"prm.license.detailview.module.history","License Details","en",1
"prm.license.detailview.purchaser.address1.label","Address 1:","en",1
"prm.license.detailview.purchaser.address2.label","Address 2:","en",1
"prm.license.detailview.purchaser.city.label","City:","en",1
"prm.license.detailview.purchaser.email.label","Email Address","en",1
"prm.license.detailview.purchaser.officephone.label","Office Phone","en",1
"prm.license.detailview.purchaser.purchasedby.label","License Purchased By:","en",1
"prm.license.detailview.purchaser.state.label","State:","en",1
"prm.license.detailview.purchaser.zipcode.label","Zip/Postal Code:","en",1
"prm.license.detailview.unregistereduser.message","Cannot dissociate Unregistered User","en",1
"prm.license.detailview.user.dissociate.button.label","Dissociate User ","en",1
"prm.license.detailview.user.invite.button.label","Invite User","en",1
"prm.license.detailview.userlist.displayname.column","Display Name","en",1
"prm.license.detailview.userlist.emailaddress.column","Email Address","en",1
"prm.license.detailview.userlist.lastlogin.column","Last Login","en",1
"prm.license.detailview.userlist.noneassociated.message","There are currently no persons associated with this license.","en",1
"prm.license.detailview.userlist.username.column","User Name","en",1
"prm.license.detailview.userlist.userstatus.column","User Status","en",1
"prm.license.detailviewpage.title","User List","en",1
"prm.license.error.disabled.message","Your license has been disabled/canceled by administrator. <br>{0}<br>Please contact your administrator.","en",1
"prm.license.error.notvalid.message","Your license has been modified
/ it is no longer valid.<br>Please contact your administrator.","en",1
"prm.license.error.reading.message","An error occurred reading your license.<br>Please contact your administrator.","en",1
"prm.license.error.unknown.message","Unknown error occurred reading your license.<br>Please contact your administrator.","en",1
"prm.license.inviteuser.search.channel.invitees.title","Current Invitees","en",1
"prm.license.inviteuser.search.directory.label","Directory:","en",1
"prm.license.inviteuser.search.error.alreadyinvited.message","One or more persons are already invited to this license.","en",1
"prm.license.inviteuser.search.error.emailinvalid.message","An email address is not valid.","en",1
"prm.license.inviteuser.search.error.maxusage.message","Maximum usage count for this License has been reached. You have to first remove some existing users to add new users ","en",1
"prm.license.inviteuser.search.error.selectperson.message","You must select at least one person to invite","en",1
"prm.license.inviteuser.search.instruction","Search for person using partial first or last name. Leave blank for all.","en",1
"prm.license.inviteuser.search.name.label","Name: ","en",1
"prm.license.inviteuser.search.search.link","Search","en",1
"prm.license.inviteuser.search.searchdirectory.label","Search a Directory","en",1
"prm.license.inviteuser.searchresults.add.button.label","Add Selected","en",1
"prm.license.inviteuser.searchresults.channel.invite.title","Invite Participants - Search Results","en",1
"prm.license.inviteuser.searchresults.channel.results.title","Search Results","en",1
"prm.license.inviteuser.searchresultspage.title","Directory Search Results","en",1
"prm.license.inviteuser1.channel.inviteusers.title","Invite Users","en",1
"prm.license.inviteuser1.firstnamerequired.message","First Name is a required field","en",1
"prm.license.inviteuser1.include.manual.add.button.label","Add","en",1
"prm.license.inviteuser1.include.manual.emailaddress.label","Email Address:","en",1
"prm.license.inviteuser1.include.manual.entername.instruction","Enter the name and email address of a person to invite.","en",1
"prm.license.inviteuser1.include.manual.firstname.label","First Name:","en",1
"prm.license.inviteuser1.include.manual.invite.label","Invite By Email Address","en",1
"prm.license.inviteuser1.include.manual.lastname.label","Last Name:","en",1
"prm.license.inviteuser1.lastnamerequired.message","Last Name is a required field","en",1
"prm.license.inviteuser1.validemail.message","Your email must be a valid address. \neg: yourname@domain.com","en",1
"prm.license.inviteuser1page.title","Invite Participant","en",1
"prm.license.inviteuser2.addifaccept.message","A user may not be added to a role if they are required to accept an invitation first.","en",1
"prm.license.inviteuser2.channel.usersinfo.title","Invite Users - Information","en",1
"prm.license.inviteuser2.error.emailnotsent.message","All invitees were added to the directory but there was a problem sending email notifications.\nReported problem:\n","en",1
"prm.license.inviteuser2.invite.buttonl.label","Invite","en",1
"prm.license.inviteuser2.message.label","Message:","en",1
"prm.license.inviteuser2page.title","Invite Participant -- Member Information","en",1
"prm.license.inviteusuer1.error.alreadyinvited.message","{0} is already invited to this project.<br> Their current status is: {1}","en",1
"prm.license.inviteusuer1.error.emailrequired.message","Email address is a required value","en",1
"prm.license.inviteusuer1.error.maxusage.message","Maximum usage count for this License has been reached. You have to first remove some existing users to add new users ","en",1
"prm.license.inviteusuer1.error.validemail.message","The email address is not valid.  Please enter a valid email address.","en",1
"prm.license.license.objecttype.description","License","en",1
"prm.license.listview.channel.licensesinfo.title","Licenses Information","en",1
"prm.license.listview.displayfilters.label","Licenses Display Filters","en",1
"prm.license.listview.emailaddress.label","Email Address :","en",1
"prm.license.listview.filter.link","Filter","en",1
"prm.license.listview.firstlastname.label","First or Last Name :","en",1
"prm.license.listview.keystartswith.label","License Key :&nbsp
/ Starts With","en",1
"prm.license.listview.licenseinfo.key.column","License Key","en",1
"prm.license.listview.licenseinfo.payment.column","Payment Information","en",1
"prm.license.listview.licenseinfo.payment.option.trial.name","Trial","en",1
"prm.license.listview.licenseinfo.status.column","Status","en",1
"prm.license.listview.licenseinfo.status.option.cancelled.name","Cancelled","en",1
"prm.license.listview.licenseinfo.status.option.disabled.name","Disabled","en",1
"prm.license.listview.licenseinfo.status.option.enabled.name","Enabled","en",1
"prm.license.listview.licenseinfo.trial.column","Trial License","en",1
"prm.license.listview.licenseinfo.trial.option.no.name","No","en",1
"prm.license.listview.licenseinfo.trial.option.yes.name","Yes","en",1
"prm.license.listview.licenseinfo.usage.column","Usage","en",1
"prm.license.listview.licenseinfo.usage.option.unlimited.name","Unlimited","en",1
"prm.license.listview.licenseinfo.validuntil.column","Valid Until","en",1
"prm.license.listview.licenseinfo.validuntil.option.nolimit.name","No Limit","en",1
"prm.license.listview.manage.tab","Manage Existing Licenses","en",1
"prm.license.listview.module.history","View Licenses","en",1
"prm.license.listview.nofilterset.message","You have not set any filters! This will load all licenses in the system.","en",1
"prm.license.listview.search.label","License Search","en",1
"prm.license.listview.search.link","Search","en",1
"prm.license.listview.specifycriteria.message","Please specify some search criteria! ","en",1
"prm.license.listview.status.label","License Status :","en",1
"prm.license.listview.status.option.all.name","All","en",1
"prm.license.listview.status.option.cancelled.name","Cancelled","en",1
"prm.license.listview.status.option.disabled.name","Disabled","en",1
"prm.license.listview.status.option.enabled.name","Enabled","en",1
"prm.license.listview.type.label","License Type :","en",1
"prm.license.listview.type.option.all.name","All","en",1
"prm.license.listview.type.option.nontrial.name","Non Trial","en",1
"prm.license.listview.type.option.trial.name","Trial","en",1
"prm.license.listview.username.label","Username :","en",1
"prm.license.listviewpage.title","License View","en",1
"prm.license.manager.checklicenseresult.missingerror.message","A valid license could not be found for the key.","en",1
"prm.license.masterproperties.getinstance.load.notfoundexception.message","No License Master Properties were found installed on this system.\n  Please contact your Application Administrator or  Project.net to get a new set of Master License Properties.\n","en",1
"prm.license.model.timelimit.expired.message","The license has expired
/ current date exceeds time limit end date","en",1
"prm.license.model.timelimit.outsidedaterange.message","The license has expired
/ current date not within time limit start and end dates","en",1
"prm.license.model.usagelimit.limitreached.message","The maximum number of allowed users has already been reached","en",1
"prm.license.module.history","Licensing","en",1
"prm.license.updater.notinstalled.message","License master properties not installed in the system.","en",1
